"","Contains fear","containes excitement"
"base",0.175171002745628,0.82482898235321
"baseball",0.0790534019470215,0.920946657657623
"based",0.110678285360336,0.889321684837341
"baseline",0.292836457490921,0.707163572311401
"basement",0.279021173715591,0.720978796482086
"basic",0.231589391827583,0.768410623073578
"basically",0.219784393906593,0.780215620994568
"basis",0.382122755050659,0.617877244949341
"bat",0.22026601433754,0.779734015464783
"batch",0.163224846124649,0.836775124073029
"bathroom",0.246424242854118,0.753575801849365
"battery",0.0646470934152603,0.935352921485901
"battle",0.187073171138763,0.812926888465881
"battlefield",0.244324117898941,0.755675911903381
"battles",0.573571860790253,0.42642816901207
"battlespace",0.293031513690948,0.706968426704407
"baulking",0.45045393705368,0.54954606294632
"baum",0.106729179620743,0.89327085018158
"bay",0.117129616439342,0.882870376110077
"bb",0.108190201222897,0.891809821128845
"bbc",0.165265962481499,0.83473402261734
"bbccouk",0.278721243143082,0.721278727054596
"bc",0.114479266107082,0.885520696640015
"bde",0.170014232397079,0.829985737800598
"beach",0.0833959653973579,0.916604042053223
"bear",0.28925296664238,0.710747003555298
"beast",0.343181580305099,0.656818389892578
"beat",0.0903549343347549,0.909645080566406
"beaten",0.460337251424789,0.539662718772888
"beating",0.170955747365952,0.829044282436371
"beautiful",0.0118951378390193,0.98810487985611
"beauty",0.00853387452661991,0.991466104984283
"beckworth",0.243475288152695,0.756524682044983
"bed",0.172829791903496,0.827170193195343
"bedroom",0.0849573016166687,0.915042698383331
"beebom",0.119687341153622,0.880312621593475
"beef",0.307478934526443,0.692521035671234
"beefed",0.473239123821259,0.526760876178741
"been",0.200125902891159,0.799874126911163
"beer",0.0628234148025513,0.937176585197449
"begin",0.111858479678631,0.888141512870789
"beginner",0.0836624130606651,0.916337549686432
"beginning",0.0664028227329254,0.933597207069397
"begun",0.656836807727814,0.343163192272186
"behalf",0.463507980108261,0.536491990089417
"behave",0.10666885972023,0.893331110477448
"behaved",0.0458509773015976,0.954149007797241
"behaving",0.142715469002724,0.857284545898438
"behavior",0.0727433934807777,0.92725658416748
"behaviorally",0.131218031048775,0.868781924247742
"behaviour",0.157894507050514,0.842105448246002
"behemoth",0.321754783391953,0.678245186805725
"beijing",0.123705998063087,0.876294016838074
"belief",0.0423584431409836,0.957641541957855
"believed",0.0170272998511791,0.982972741127014
"believer",0.0220319870859385,0.977967977523804
"belt",0.190989941358566,0.809010028839111
"ben",0.117512978613377,0.882486999034882
"benchmark",0.185487747192383,0.814512193202972
"benchmarking",0.188410416245461,0.811589598655701
"bend",0.251241415739059,0.748758554458618
"benefactor",0.0890229418873787,0.910977065563202
"beneficent",0.0229650661349297,0.97703492641449
"beneficial",0.0422941595315933,0.957705855369568
"beneficiary",0.0783840715885162,0.921615898609161
"benefit",0.0441891513764858,0.955810785293579
"benefited",0.0564845688641071,0.943515419960022
"benefiting",0.0480965450406075,0.951903402805328
"bengio",0.242259413003922,0.757740616798401
"benifei",0.223172426223755,0.776827573776245
"benj",0.148323222994804,0.851676762104034
"benjamin",0.155515134334564,0.844484865665436
"bennett",0.374103277921677,0.625896751880646
"bergles",0.338546872138977,0.661453127861023
"berkshire",0.212001442909241,0.787998557090759
"bermuda",0.233993530273438,0.766006469726562
"bernstein",0.184182524681091,0.815817475318909
"bert",0.142682731151581,0.857317268848419
"bespoke",0.256246536970139,0.743753492832184
"bet",0.15114326775074,0.848856747150421
"beton",0.248100519180298,0.751899480819702
"betting",0.228888869285583,0.771111130714417
"bev",0.14522098004818,0.854779005050659
"bewildered",0.861770451068878,0.138229548931122
"bewildering",0.859112024307251,0.14088799059391
"bezos",0.245608419179916,0.754391551017761
"bhaskar",0.28511780500412,0.714882254600525
"bias",0.854067325592041,0.145932704210281
"biased",0.784009516239166,0.21599055826664
"bid",0.17374949157238,0.826250493526459
"biden",0.212855607271194,0.787144362926483
"bigger",0.119148083031178,0.880851924419403
"biggest",0.148257985711098,0.851741969585419
"bikes",0.0680147334933281,0.931985259056091
"bill",0.16256719827652,0.837432742118835
"billion",0.0939647108316422,0.906035304069519
"billionaire",0.0512625314295292,0.948737502098083
"billowing",0.121072836220264,0.878927111625671
"billy",0.330342948436737,0.669657051563263
"binance",0.152538284659386,0.847461700439453
"bind",0.203514352440834,0.796485722064972
"binding",0.0662493780255318,0.933750629425049
"bing",0.233088627457619,0.766911387443542
"biochemical",0.0987590253353119,0.90124100446701
"bioinformatics",0.318863153457642,0.681136846542358
"biolabs",0.353545367717743,0.646454572677612
"biologic",0.131660059094429,0.868339955806732
"biological",0.1282988935709,0.871701121330261
"biology",0.107537232339382,0.89246279001236
"biomarker",0.177271172404289,0.82272881269455
"biomarkers",0.182492315769196,0.817507684230804
"biomedical",0.0920853167772293,0.907914698123932
"biopharma",0.122963652014732,0.877036333084106
"biopsy",0.509863257408142,0.490136742591858
"biotech",0.0506848320364952,0.949315190315247
"bioweapons",0.453421980142593,0.546577990055084
"bipartisan",0.229637235403061,0.770362734794617
"bird",0.137388810515404,0.862611174583435
"birth",0.0511954426765442,0.948804557323456
"birthdate",0.105742402374744,0.894257605075836
"bishara",0.268799781799316,0.731200277805328
"bit",0.182818546891212,0.817181468009949
"bitfusion",0.340788722038269,0.659211218357086
"biting",0.488496631383896,0.511503338813782
"bizarre",0.796907007694244,0.203092992305756
"bjorn",0.218944802880287,0.781055212020874
"bkngo",0.251570582389832,0.748429417610168
"black",0.248202547430992,0.751797437667847
"blackburn",0.642089426517487,0.357910573482513
"blackout",0.893303155899048,0.10669681429863
"blackrock",0.361283540725708,0.638716459274292
"blackstone",0.362853795289993,0.637146174907684
"blaize",0.244352713227272,0.755647301673889
"blame",0.782412648200989,0.217587351799011
"blamed",0.544851124286652,0.455148816108704
"blanchard",0.305554747581482,0.694445252418518
"bland",0.214429140090942,0.785570859909058
"blank",0.519256472587585,0.480743527412415
"blanket",0.571477293968201,0.428522735834122
"blasio",0.269538313150406,0.730461716651917
"blast",0.136464580893517,0.863535463809967
"blasted",0.457755297422409,0.542244732379913
"blatant",0.504515707492828,0.495484352111816
"bleeding",0.823439419269562,0.176560595631599
"blend",0.230228185653687,0.769771814346313
"bless",0.508240222930908,0.491759806871414
"blew",0.575751185417175,0.424248874187469
"blindsided",0.828141510486603,0.171858444809914
"blithe",0.0568728037178516,0.943127155303955
"blitz",0.0453663021326065,0.954633712768555
"blob",0.360143542289734,0.639856457710266
"blobby",0.275095731019974,0.724904298782349
"bloc",0.168686255812645,0.831313729286194
"block",0.311198055744171,0.688801944255829
"blockchain",0.211442679166794,0.788557291030884
"blog",0.0735495164990425,0.926450490951538
"blood",0.206613063812256,0.793386995792389
"bloodstain",0.672812640666962,0.327187359333038
"bloomberg",0.432084232568741,0.567915797233582
"bloombergapple",0.376944363117218,0.623055636882782
"bloombergukraine",0.665068507194519,0.334931463003159
"blossoming",0.115494728088379,0.884505271911621
"blown",0.215575441718102,0.784424602985382
"blowout",0.600962698459625,0.399037301540375
"blue",0.116009749472141,0.883990228176117
"blueprint",0.298435986042023,0.701564013957977
"blumenfeld",0.2095637768507,0.790436208248138
"blumenstyk",0.221597149968147,0.778402805328369
"blumenthal",0.246941670775414,0.753058314323425
"blunder",0.293764382600784,0.706235587596893
"bluntly",0.591421127319336,0.408578872680664
"blurb",0.250113129615784,0.749886870384216
"blurred",0.232581406831741,0.767418622970581
"blurry",0.37485545873642,0.625144600868225
"bmo",0.179658129811287,0.820341885089874
"bmw",0.157604143023491,0.842395782470703
"bn",0.120003439486027,0.879996597766876
"bnpl",0.250305950641632,0.749693989753723
"board",0.0826045870780945,0.917395412921906
"boat",0.0709705948829651,0.929029405117035
"body",0.0854292213916779,0.914570808410645
"bogus",0.409123450517654,0.590876579284668
"boitel",0.338581562042236,0.661418497562408
"bolster",0.209570467472076,0.790429532527924
"bolstered",0.260643124580383,0.739356875419617
"bomb",0.57862776517868,0.421372205018997
"bombarded",0.820926070213318,0.17907389998436
"bomber",0.467453449964523,0.532546579837799
"bombshell",0.97131872177124,0.0286812260746956
"bon",0.154611259698868,0.84538871049881
"bond",0.245654284954071,0.754345715045929
"bonding",0.0541916526854038,0.945808410644531
"bonus",0.0491755641996861,0.950824379920959
"book",0.0920430794358253,0.907956957817078
"booked",0.223436295986176,0.776563763618469
"booking",0.158872038125992,0.841127991676331
"bookmark",0.304615616798401,0.695384323596954
"boom",0.130948096513748,0.869051873683929
"boon",0.304016649723053,0.695983409881592
"boost",0.0125589184463024,0.987441062927246
"boosted",0.00889324676245451,0.991106748580933
"boosting",0.00861413963139057,0.991385877132416
"border",0.247509449720383,0.75249058008194
"bore",0.267966598272324,0.732033431529999
"boring",0.782704949378967,0.217295035719872
"born",0.090522289276123,0.909477710723877
"borrower",0.320859134197235,0.67914092540741
"bos",0.212901920080185,0.787098050117493
"bot",0.18238727748394,0.817612767219543
"botched",0.897087037563324,0.102912977337837
"bother",0.31331679224968,0.686683237552643
"bottle",0.297282785177231,0.702717185020447
"bottleneck",0.200448110699654,0.799551904201508
"bottom",0.158671677112579,0.841328382492065
"bought",0.259631484746933,0.740368485450745
"bounce",0.205732271075249,0.79426771402359
"bouncer",0.326561331748962,0.673438727855682
"bound",0.109720289707184,0.890279710292816
"boundary",0.192137613892555,0.807862401008606
"boundless",0.456939965486526,0.543060004711151
"box",0.107149749994278,0.8928502202034
"boy",0.129677176475525,0.870322823524475
"boyish",0.338081449270248,0.661918580532074
"bpybmmz",0.196807473897934,0.803192555904388
"brad",0.247429698705673,0.752570271492004
"bradley",0.290040224790573,0.709959745407104
"brain",0.0897927582263947,0.910207271575928
"brainer",0.071668267250061,0.928331732749939
"brainly",0.174038425087929,0.825961589813232
"brainstorming",0.622696697711945,0.377303302288055
"brake",0.625169098377228,0.374830901622772
"brakes",0.662196338176727,0.33780363202095
"braking",0.469995856285095,0.530004143714905
"branch",0.2253547757864,0.774645268917084
"brand",0.122120946645737,0.877879023551941
"branded",0.105148665606976,0.894851326942444
"brando",0.224416434764862,0.775583505630493
"brantley",0.311267495155334,0.688732504844666
"bras",0.202357441186905,0.797642529010773
"bratin",0.271201580762863,0.728798389434814
"brave",0.546488642692566,0.453511446714401
"braverman",0.479644000530243,0.520355999469757
"brawl",0.263780742883682,0.73621928691864
"brawn",0.326929688453674,0.673070311546326
"breach",0.741682052612305,0.258317947387695
"breadth",0.354813665151596,0.645186364650726
"break.",0.635724902153015,0.36427515745163
"breaker",0.704606711864471,0.295393228530884
"breaking",0.611352384090424,0.388647645711899
"breakneck",0.383864939212799,0.616135060787201
"breakthrough",0.0615826547145844,0.938417315483093
"breast",0.87462317943573,0.125376880168915
"breathe",0.497503727674484,0.502496242523193
"breit",0.398373454809189,0.601626634597778
"breitbartcom",0.436664074659348,0.56333589553833
"brent",0.416795611381531,0.583204329013824
"breton",0.234809070825577,0.765190958976746
"brewing",0.150188639760017,0.849811375141144
"brexit",0.688682556152344,0.311317443847656
"brian",0.201633036136627,0.798366963863373
"bridge",0.109688684344292,0.890311300754547
"briefing",0.650804042816162,0.349195927381516
"briest",0.343294441699982,0.656705558300018
"brig",0.287794440984726,0.712205588817596
"bright",0.0241699870675802,0.975830018520355
"brightly",0.0121161174029112,0.987883925437927
"brilliant",0.037309505045414,0.962690532207489
"brilliantly",0.0169389992952347,0.983061015605927
"brin",0.221886038780212,0.778113961219788
"bring",0.0518232733011246,0.948176681995392
"bringing",0.0375941731035709,0.962405860424042
"brink",0.29855489730835,0.70144510269165
"britain",0.492187529802322,0.507812440395355
"british",0.578060209751129,0.421939760446548
"bro",0.185788750648499,0.814211249351501
"broad",0.100927129387856,0.899072885513306
"broadcast",0.123895198106766,0.876104831695557
"broadcasting",0.11274728178978,0.887252748012543
"broadcom",0.11850243806839,0.88149756193161
"broaden",0.0938195437192917,0.906180441379547
"broader",0.123078756034374,0.876921236515045
"broadly",0.0676933228969574,0.932306706905365
"brockman",0.276822149753571,0.723177850246429
"brodbeck",0.278310120105743,0.721689879894257
"broke",0.287727057933807,0.712272882461548
"broken",0.742934942245483,0.257065057754517
"broker",0.281275689601898,0.718724310398102
"brother",0.0869684293866158,0.91303151845932
"brought",0.321503609418869,0.678496420383453
"brown",0.130467712879181,0.869532287120819
"browse",0.160948425531387,0.839051604270935
"browser",0.100262895226479,0.899737119674683
"bruce",0.160464957356453,0.839534997940063
"brue",0.20602959394455,0.79397040605545
"brush",0.121073380112648,0.878926575183868
"brussel",0.530433297157288,0.469566732645035
"bryant",0.202536374330521,0.797463655471802
"bsiwicki",0.269664406776428,0.730335593223572
"bst",0.198640882968903,0.801359117031097
"bu",0.134265795350075,0.865734159946442
"bubble",0.179797321557999,0.820202648639679
"bucher",0.345066040754318,0.654933929443359
"buck",0.19455249607563,0.805447459220886
"buckle",0.230555042624474,0.769444942474365
"budding",0.068489596247673,0.931510388851166
"buddy",0.245056346058846,0.754943609237671
"budget",0.249504968523979,0.750495076179504
"budgeting",0.321517705917358,0.678482294082642
"buffett",0.306466430425644,0.693533599376678
"bug",0.471317380666733,0.52868264913559
"build",0.0693396180868149,0.930660426616669
